source,topic,stance,text,candidate_pramana,candidate_reason,final_pramana,strength_label,reviewed
IBM_ArgKP,We should subsidize vocational education,support,we should subsidize vocational education because there is a real need for certain trades.,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should subsidize vocational education,oppose,if we subsidize vocational education it would be unfair to those who wish to enter other fields.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize vocational education,support,the importance of the education of our professionals must be taken into consideration in our society,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize vocational education,oppose,subsidizing vocational education is unnecessary as those who have learnt trades can end up making a lot of money.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize vocational education,support,There is a national shortage of tradesmen and subsidizing vocational education would help reduce that shortage.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize vocational education,oppose,we should not subsidize vocational education the same way we should not subsidize higher education for everybody.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize vocational education,support,we should subsidize vocational education because it helps people gain knowledge for things they are passionate about,Anumana,Matched Anumana cues: because,Anumana,moderate,yes
IBM_ArgKP,We should subsidize vocational education,oppose,vocational education trains people with the types of skills that are becoming obsolete due to robotics and ai,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize vocational education,support,too few people choose a trade. subsizing it would make it more appealing to people in a time when they are most needed.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
IBM_ArgKP,We should subsidize vocational education,oppose,the cost of vocational education far outweighs the benefits in terms of earnings capacity.,Anumana,No heuristic cue matched; default to Anumana (inferential argumentative span),Anumana,moderate,yes
